,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Pycno.notes..disease.presence..behavior..etc..,Pycnopodia_count
2014,4/11/2025,15,Puget Sound,Les Davis Marine Park,Central,47,Intermediate,1,Artificial Reef,,0
2015,4/11/2025,3,Puget Sound,Les Davis Marine Park,Central,47,Intermediate,2,Soft Bottom,,0
2016,4/11/2025,3,Puget Sound,Les Davis Marine Park,Central,47,Shallow,3,Eelgrass,,0
2017,4/23/2025,31,Puget Sound,Les Davis Marine Park,Central,50,Intermediate,1,Artificial Reef,,0
2018,4/23/2025,5,Puget Sound,Les Davis Marine Park,Central,50,Intermediate,2,Soft Bottom,,0
2019,4/23/2025,3,Puget Sound,Les Davis Marine Park,Central,50,Shallow,3,Eelgrass,,0
2020,5/21/2025,21,Puget Sound,Les Davis Marine Park,Central,50,Intermediate,1,Artificial Reef,,0
2021,5/21/2025,3,Puget Sound,Les Davis Marine Park,Central,50,Intermediate,2,Artificial Reef,,0
2022,5/21/2025,14,Puget Sound,Les Davis Marine Park,Central,50,Intermediate,3,Soft Bottom,,0
2023,5/21/2025,4,Puget Sound,Les Davis Marine Park,Central,50,Shallow,4,Eelgrass,,0
2024,1/15/2025,4,Puget Sound,Les Davis Marine Park,Central,50,Deep,2,Soft Bottom,,0
2025,1/15/2025,7,Puget Sound,Les Davis Marine Park,Central,50,Deep,3,Natural Reef,,0
2026,1/15/2025,4,Puget Sound,Les Davis Marine Park,Central,50,Deep,4,Soft Bottom,,0
2027,1/15/2025,7,Puget Sound,Les Davis Marine Park,Central,50,Deep,1,Natural Reef,,0
2028,1/15/2025,7,Puget Sound,Les Davis Marine Park,Central,50,Deep,1,Natural Reef,,0
2029,3/24/2025,9,Puget Sound,Les Davis Marine Park,Central,48,Deep,1,Soft Bottom,,0
2030,3/24/2025,10,Puget Sound,Les Davis Marine Park,Central,48,Deep,2,Eelgrass,,0
2031,3/13/2025,10,Puget Sound,Les Davis Marine Park,Central,47,Deep,2,Soft Bottom,,1
2032,2/11/2025,10,Puget Sound,Les Davis Marine Park,Central,50,Deep,1,Soft Bottom,,0
2033,2/11/2025,10,Puget Sound,Les Davis Marine Park,Central,50,Deep,2,Eelgrass,,0
2034,4/15/2025,21,Puget Sound,Les Davis Marine Park,Central,48,Deep,1,Soft Bottom,,0
2035,4/15/2025,7,Puget Sound,Les Davis Marine Park,Central,48,Deep,1,Soft Bottom,,0
2036,4/22/2025,20,Puget Sound,Les Davis Marine Park,Central,49,Deep,1,Natural Reef,,0
2037,4/24/2025,10,Puget Sound,Les Davis Marine Park,Central,50,Deep,1,Soft Bottom,,0
2038,8/26/2023,10,Puget Sound,Les Davis Marine Park,Central,55,Deep,1,Artificial Reef,,0
2039,8/26/2023,33,Puget Sound,Les Davis Marine Park,Central,55,Intermediate,2,Artificial Reef,,0
2040,4/20/2025,27,Puget Sound,Mukilteo Lighthouse,Whidbey,48,Intermediate,1,Natural Reef,"One very healthy, 4 quarter sized spots on the other",2
2041,8/7/2023,11,Puget Sound,Lime Kiln,San Juan,51,Deep,1,Natural Reef,,0
2042,8/7/2023,7,Puget Sound,Lime Kiln,San Juan,51,Intermediate,2,Natural Reef,,0
2043,8/7/2023,11,Puget Sound,Lime Kiln,San Juan,51,Shallow,3,Kelp Forest,,0
2044,8/7/2023,10,Puget Sound,Lime Kiln,San Juan,51,Deep,1,Natural Reef,,0
2045,8/7/2023,11,Puget Sound,Lime Kiln,San Juan,51,Deep,1,Natural Reef,,0
2046,8/7/2023,9,Puget Sound,Lime Kiln,San Juan,51,Intermediate,2,Natural Reef,,0
2047,8/7/2023,4,Puget Sound,Lime Kiln,San Juan,51,Shallow,3,Natural Reef,,0
2048,8/1/2022,8,Puget Sound,Lobster Shop Wall,Central,52,Deep,1,Natural Reef,,0
2049,8/1/2022,14,Puget Sound,Lobster Shop Wall,Central,52,Intermediate,2,Soft Bottom,,0
2050,8/1/2022,6,Puget Sound,Lobster Shop Wall,Central,53,Deep,1,Natural Reef,,0
2051,8/1/2022,3,Puget Sound,Lobster Shop Wall,Central,53,Deep,2,Natural Reef,,0
2052,8/1/2022,5,Puget Sound,Lobster Shop Wall,Central,53,Intermediate,3,Natural Reef,,0
2053,8/1/2022,8,Puget Sound,Lobster Shop Wall,Central,53,Shallow,4,Eelgrass,,0
2054,8/1/2022,8,Puget Sound,Lobster Shop Wall,Central,52,Deep,1,Natural Reef,,0
2055,8/1/2022,14,Puget Sound,Lobster Shop Wall,Central,52,Intermediate,2,Soft Bottom,,0
2056,8/1/2022,3,Puget Sound,Lobster Shop Wall,Central,54,Deep,1,Natural Reef,,0
2057,8/1/2022,3,Puget Sound,Lobster Shop Wall,Central,54,Deep,2,Natural Reef,,0
2058,8/1/2022,2.5,Puget Sound,Lobster Shop Wall,Central,54,Deep,3,Soft Bottom,,0
2059,8/1/2022,7.5,Puget Sound,Lobster Shop Wall,Central,54,Intermediate,4,Soft Bottom,,0
2060,8/1/2022,11,Puget Sound,Lobster Shop Wall,Central,54,Shallow,5,Eelgrass,,0
2061,3/2/2023,7,Puget Sound,Lobster Shop Wall,Central,47,Deep,1,Natural Reef,,0
2062,3/2/2023,7,Puget Sound,Lobster Shop Wall,Central,47,Deep,1,Natural Reef,,0
2063,3/2/2023,5,Puget Sound,Lobster Shop Wall,Central,47,Deep,2,Soft Bottom,,0
2064,3/2/2023,7,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,3,Soft Bottom,,0
2065,3/2/2023,5,Puget Sound,Lobster Shop Wall,Central,47,Shallow,4,Eelgrass,,0
2066,3/2/2023,5,Puget Sound,Lobster Shop Wall,Central,47,Deep,2,Soft Bottom,,0
2067,3/2/2023,7,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,3,Soft Bottom,,0
2068,3/2/2023,5,Puget Sound,Lobster Shop Wall,Central,47,Shallow,4,Eelgrass,,0
2069,4/29/2024,14,Puget Sound,Lobster Shop Wall,Central,49,Deep,1,Natural Reef,,0
2070,4/29/2024,6.5,Puget Sound,Lobster Shop Wall,Central,49,Intermediate,2,Soft Bottom,,0
2071,4/29/2024,3,Puget Sound,Lobster Shop Wall,Central,49,Shallow,3,Soft Bottom,,0
2072,4/29/2024,4,Puget Sound,Lobster Shop Wall,Central,49,Shallow,4,Eelgrass,,0
2073,4/29/2024,5,Puget Sound,Lobster Shop Wall,Central,49,Deep,1,Natural Reef,,0
2074,4/29/2024,5,Puget Sound,Lobster Shop Wall,Central,49,Intermediate,2,Soft Bottom,,0
2075,2/13/2025,18,Puget Sound,Lobster Shop Wall,Central,46,Deep,1,Natural Reef,,0
2076,2/13/2025,5,Puget Sound,Lobster Shop Wall,Central,46,Deep,2,Soft Bottom,,0
2077,2/13/2025,8,Puget Sound,Lobster Shop Wall,Central,46,Intermediate,3,Soft Bottom,,0
2078,2/13/2025,7,Puget Sound,Lobster Shop Wall,Central,46,Shallow,4,Eelgrass,,0
2079,2/13/2025,15,Puget Sound,Lobster Shop Wall,Central,46,Deep,1,Natural Reef,,0
2080,2/13/2025,5,Puget Sound,Lobster Shop Wall,Central,46,Intermediate,2,Soft Bottom,,0
2081,2/13/2025,5,Puget Sound,Lobster Shop Wall,Central,46,Shallow,3,Eelgrass,,0
2082,2/13/2025,3,Puget Sound,Lobster Shop Wall,Central,47,Deep,1,Soft Bottom,,0
2083,2/13/2025,2,Puget Sound,Lobster Shop Wall,Central,47,Deep,2,Soft Bottom,,0
2084,2/13/2025,7,Puget Sound,Lobster Shop Wall,Central,47,Deep,3,Natural Reef,,0
2085,2/13/2025,2,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,4,Soft Bottom,,0
2086,2/13/2025,7,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,5,Soft Bottom,,0
2087,2/13/2025,6,Puget Sound,Lobster Shop Wall,Central,47,Shallow,6,Eelgrass,,0
2088,2/13/2025,2,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,1,Soft Bottom,,0
2089,2/13/2025,9,Puget Sound,Lobster Shop Wall,Central,47,Deep,2,Soft Bottom,,0
2090,2/13/2025,5,Puget Sound,Lobster Shop Wall,Central,47,Deep,3,Natural Reef,,0
2091,2/13/2025,4,Puget Sound,Lobster Shop Wall,Central,47,Deep,4,Soft Bottom,,0
2092,2/13/2025,8,Puget Sound,Lobster Shop Wall,Central,47,Intermediate,5,Soft Bottom,,0
2093,2/13/2025,7,Puget Sound,Lobster Shop Wall,Central,46,Deep,1,Soft Bottom,,0
2094,2/13/2025,14,Puget Sound,Lobster Shop Wall,Central,46,Deep,2,Natural Reef,,0
2095,2/13/2025,6,Puget Sound,Lobster Shop Wall,Central,46,Deep,3,Soft Bottom,,0
2096,2/13/2025,9,Puget Sound,Lobster Shop Wall,Central,46,Intermediate,4,Soft Bottom,,0
2097,2/13/2025,5,Puget Sound,Lobster Shop Wall,Central,46,Shallow,5,Eelgrass,,0
2098,2/13/2025,7,Puget Sound,Lobster Shop Wall,Central,46,Shallow,6,Artificial Reef,,0
2099,8/2/2025,24,Puget Sound,Lobster Shop Wall,Central,53,Deep,1,Natural Reef,,0
2100,8/2/2025,16,Puget Sound,Lobster Shop Wall,Central,53,Intermediate,2,Soft Bottom,,0
2101,8/2/2025,24,Puget Sound,Lobster Shop Wall,Central,53,Deep,1,Natural Reef,,0
2102,8/2/2025,16,Puget Sound,Lobster Shop Wall,Central,53,Intermediate,2,Soft Bottom,,0
2103,4/28/2024,3,Puget Sound,Lowman Beach Park,Central,50,Shallow,1,Artificial Reef,,0
2104,4/28/2024,1.5,Puget Sound,Lowman Beach Park,Central,50,Intermediate,2,Artificial Reef,,0
2105,4/28/2024,11,Puget Sound,Lowman Beach Park,Central,50,Intermediate,3,Soft Bottom,,0
2106,4/28/2024,4,Puget Sound,Lowman Beach Park,Central,50,Shallow,4,Eelgrass,,0
2107,4/28/2024,3,Puget Sound,Lowman Beach Park,Central,50,Shallow,1,Artificial Reef,,0
2108,4/28/2024,3,Puget Sound,Lowman Beach Park,Central,50,Intermediate,2,Artificial Reef,,0
2109,4/28/2024,11,Puget Sound,Lowman Beach Park,Central,50,Intermediate,3,Soft Bottom,,0
2110,9/14/2025,10,Queen Charlotte Strait,Lucan Chute,Queen Charlotte Strait,49,Intermediate,1,Natural Reef,,1
2111,9/14/2025,8,Queen Charlotte Strait,Lucan Chute,Queen Charlotte Strait,49,Intermediate,2,Natural Reef,,0
2112,9/11/2025,11,Strait of Georgia,Madrona Point,Strait of Georgia,53,Deep,1,Natural Reef,,2
2113,9/11/2025,5,Strait of Georgia,Madrona Point,Strait of Georgia,53,Intermediate,2,Natural Reef,,1
2114,9/11/2025,5,Strait of Georgia,Madrona Point,Strait of Georgia,62,Intermediate,3,Soft Bottom,,0
2115,9/11/2025,7,Strait of Georgia,Madrona Point,Strait of Georgia,62,Shallow,4,Eelgrass,,0
2116,10/8/2024,6,Puget Sound,Maury Island Barges,Central,55,Intermediate,1,Artificial Reef,,0
2117,10/8/2024,16,Puget Sound,Maury Island Barges,Central,55,Deep,2,Artificial Reef,,0
2118,10/8/2024,19,Puget Sound,Maury Island Barges,Central,55,Intermediate,3,Natural Reef,,0
2119,10/8/2024,5,Puget Sound,Maury Island Barges,Central,55,Shallow,4,Eelgrass,,0
2120,6/25/2023,3,Puget Sound,Maury Island Barges,Central,51,Intermediate,1,Artificial Reef,,0
2121,6/25/2023,5,Puget Sound,Maury Island Barges,Central,51,Deep,2,Artificial Reef,,0
2122,6/25/2023,47,Puget Sound,Maury Island Barges,Central,51,Intermediate,3,Artificial Reef,,0
2123,6/25/2023,25,Puget Sound,Maury Island Barges,Central,53,Intermediate,1,Artificial Reef,,0
2124,6/25/2023,13,Puget Sound,Maury Island Barges,Central,53,Deep,2,Artificial Reef,,0
2125,5/11/2025,8,Puget Sound,Maury Island Barges,Central,48,Intermediate,1,Artificial Reef,,0
2126,5/11/2025,12,Puget Sound,Maury Island Barges,Central,48,Intermediate,2,Soft Bottom,,0
2127,10/3/2023,25,Puget Sound,Maury Island Barges,Central,54,Intermediate,1,Artificial Reef,,0
2128,10/3/2023,6,Puget Sound,Maury Island Barges,Central,54,Deep,2,Artificial Reef,,0
2129,10/3/2023,25,Puget Sound,Maury Island Barges,Central,54,Intermediate,3,Artificial Reef,,0
2130,8/7/2025,30,Puget Sound,Mike's Beach Resort,Hood Canal,48,Intermediate,2,Artificial Reef,Healthy,3
2131,10/5/2025,24,Puget Sound,Mukilteo Lighthouse,Whidbey,53,Intermediate,1,Natural Reef,,0
2132,10/5/2025,24,Puget Sound,Mukilteo Lighthouse,Whidbey,53,Shallow,2,Natural Reef,,0
2133,1/18/2025,18,Puget Sound,Mukilteo Lighthouse,Whidbey,48,Intermediate,1,Natural Reef,Healthy,1
2134,11/12/2022,5,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Shallow,1,Eelgrass,,0
2135,11/12/2022,4,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Intermediate,2,Soft Bottom,,0
2136,11/12/2022,21,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Deep,3,Natural Reef,,0
2137,11/14/2022,1,Puget Sound,Mukilteo Lighthouse,Whidbey,51,Intermediate,1,Soft Bottom,,0
2138,11/14/2022,19,Puget Sound,Mukilteo Lighthouse,Whidbey,51,Intermediate,2,Natural Reef,,0
2139,11/14/2022,4,Puget Sound,Mukilteo Lighthouse,Whidbey,51,Deep,3,Soft Bottom,,0
2140,3/12/2023,32,Puget Sound,Mukilteo Lighthouse,Whidbey,44,Intermediate,1,Natural Reef,,0
2141,3/12/2023,3,Puget Sound,Mukilteo Lighthouse,Whidbey,44,Intermediate,2,Soft Bottom,,0
2142,3/12/2023,6,Puget Sound,Mukilteo Lighthouse,Whidbey,44,Shallow,3,Soft Bottom,,0
2143,3/26/2023,12,Puget Sound,Mukilteo Lighthouse,Whidbey,45,Deep,1,Natural Reef,,0
2144,3/26/2023,14,Puget Sound,Mukilteo Lighthouse,Whidbey,45,Deep,2,Natural Reef,,0
2145,5/19/2023,23,Puget Sound,Mukilteo Lighthouse,Whidbey,49,Deep,1,Natural Reef,,0
2146,5/19/2023,4,Puget Sound,Mukilteo Lighthouse,Whidbey,49,Intermediate,2,Soft Bottom,,0
2147,5/19/2023,10,Puget Sound,Mukilteo Lighthouse,Whidbey,49,Shallow,3,Soft Bottom,,0
2148,10/23/2023,5.5,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Intermediate,1,Natural Reef,,0
2149,10/23/2023,4,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Shallow,2,Eelgrass,,0
2150,10/23/2023,7,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Intermediate,1,Natural Reef,,0
2151,10/23/2023,5,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Shallow,2,Eelgrass,,0
2152,10/23/2023,6,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Intermediate,1,Natural Reef,,0
2153,10/23/2023,4,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Shallow,2,Eelgrass,,0
2154,10/23/2023,8,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Intermediate,1,Natural Reef,,0
2155,10/23/2023,5,Puget Sound,Mukilteo Lighthouse,Whidbey,52,Shallow,2,Eelgrass,,0
2156,11/12/2023,8,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Deep,1,Soft Bottom,,0
2157,11/12/2023,14,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Intermediate,2,Natural Reef,,0
2158,11/12/2023,7,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Intermediate,3,Soft Bottom,,0
2159,11/12/2023,20,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Shallow,4,Eelgrass,,0
2160,11/12/2023,8,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Deep,1,Soft Bottom,,0
2161,11/12/2023,14,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Intermediate,2,Natural Reef,,0
2162,11/12/2023,7,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Intermediate,3,Soft Bottom,,0
2163,11/12/2023,20,Puget Sound,Mukilteo Lighthouse,Whidbey,50,Shallow,4,Eelgrass,,0
2164,2/10/2024,10,Puget Sound,Mukilteo Lighthouse,Whidbey,48,Deep,1,Natural Reef,,0
2165,2/10/2024,7,Puget Sound,Mukilteo Lighthouse,Whidbey,48,Intermediate,2,Natural Reef,,0
2166,3/9/2024,31,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Intermediate,1,Natural Reef,,0
2167,3/9/2024,10,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Deep,2,Natural Reef,,0
2168,3/9/2024,5,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Intermediate,3,Natural Reef,,0
2169,3/9/2024,8,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Shallow,4,Eelgrass,,0
2170,3/9/2024,31,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Intermediate,1,Natural Reef,,0
2171,3/9/2024,10,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Deep,2,Natural Reef,,0
2172,3/9/2024,5,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Intermediate,3,Natural Reef,,0
2173,3/9/2024,8,Puget Sound,Mukilteo Lighthouse,Whidbey,47,Shallow,4,Eelgrass,,0
2174,3/9/2024,26,Puget Sound,Mukilteo Lighthouse,Whidbey,46,Intermediate,1,Natural Reef,,0
2175,3/9/2024,11,Puget Sound,Mukilteo Lighthouse,Whidbey,46,Deep,2,Natural Reef,,0
2176,3/9/2024,6,Puget Sound,Mukilteo Lighthouse,Whidbey,46,Intermediate,3,Soft Bottom,,0
2177,3/9/2024,9,Puget Sound,Mukilteo Lighthouse,Whidbey,46,Shallow,4,Soft Bottom,,0
2178,8/14/2024,21,Puget Sound,Mukilteo Lighthouse,Whidbey,53,Intermediate,1,Natural Reef,,0
2179,8/14/2024,10,Puget Sound,Mukilteo Lighthouse,Whidbey,53,Deep,2,Natural Reef,,0
2180,8/14/2024,3,Puget Sound,Mukilteo Lighthouse,Whidbey,53,Intermediate,3,Soft Bottom,,0
2181,8/18/2024,7,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Intermediate,1,Soft Bottom,,0
2182,8/18/2024,4,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Intermediate,2,Natural Reef,,0
2183,8/18/2024,6,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Deep,3,Natural Reef,,0
2184,8/18/2024,3,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Intermediate,4,Soft Bottom,,1
2185,8/18/2024,10,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Shallow,5,Eelgrass,,0
2186,8/18/2024,6,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Deep,1,Natural Reef,,0
2187,8/18/2024,5,Puget Sound,Mukilteo Lighthouse,Whidbey,55,Shallow,2,Eelgrass,,0
2188,8/18/2024,6,Puget Sound,Mukilteo Lighthouse,Whidbey,57,Intermediate,1,Soft Bottom,,0
2189,8/18/2024,7,Puget Sound,Mukilteo Lighthouse,Whidbey,57,Intermediate,2,Natural Reef,,0
2190,8/18/2024,3,Puget Sound,Mukilteo Lighthouse,Whidbey,57,Intermediate,3,Natural Reef,,0
2191,8/18/2024,5,Puget Sound,Mukilteo Lighthouse,Whidbey,57,Shallow,4,Eelgrass,,0
2192,11/24/2024,18,Puget Sound,Mukilteo Lighthouse,Whidbey,51,Deep,1,Natural Reef,,0
2193,11/24/2024,6,Puget Sound,Mukilteo Lighthouse,Whidbey,51,Shallow,2,Soft Bottom,,0
2194,2/16/2025,14,Puget Sound,Mukilteo Lighthouse,Whidbey,48,Intermediate,1,Natural Reef,Healthy,1
2195,8/27/2024,20,Puget Sound,Mukilteo T-Dock,Whidbey,55,Deep,1,Artificial Reef,,0
2196,8/27/2024,20,Puget Sound,Mukilteo T-Dock,Whidbey,55,Intermediate,2,Artificial Reef,,0
2197,8/27/2024,17,Puget Sound,Mukilteo T-Dock,Whidbey,53,Shallow,3,Artificial Reef,,0
2198,3/22/2025,30,Puget Sound,Mukilteo T-Dock,Whidbey,46,Intermediate,1,Artificial Reef,,0
2199,3/22/2025,14,Puget Sound,Mukilteo T-Dock,Whidbey,46,Intermediate,1,Artificial Reef,,0
2200,3/22/2025,12,Puget Sound,Mukilteo T-Dock,Whidbey,45,Deep,2,Artificial Reef,,0
2201,3/22/2025,5,Puget Sound,Mukilteo T-Dock,Whidbey,46,Intermediate,3,Artificial Reef,,0
2202,7/5/2025,13,Puget Sound,Mukilteo T-Dock,Whidbey,51,Deep,1,Artificial Reef,,0
2203,7/5/2025,13,Puget Sound,Mukilteo T-Dock,Whidbey,51,Deep,2,Artificial Reef,,0
2204,7/5/2025,12,Puget Sound,Mukilteo T-Dock,Whidbey,51,Intermediate,3,Artificial Reef,,0
2205,7/5/2025,10,Puget Sound,Mukilteo T-Dock,Whidbey,57,Intermediate,1,Artificial Reef,Healthy,1
2206,7/5/2025,25,Puget Sound,Mukilteo T-Dock,Whidbey,53,Deep,2,Artificial Reef,,0
2207,7/16/2025,15,Puget Sound,Mukilteo T-Dock,Whidbey,55,Deep,1,Artificial Reef,,0
2208,7/16/2025,20,Puget Sound,Mukilteo T-Dock,Whidbey,55,Intermediate,2,Artificial Reef,,0
2209,3/24/2022,4,Puget Sound,Mukilteo T-Dock,Whidbey,48,Shallow,1,Soft Bottom,,0
2210,3/24/2022,3,Puget Sound,Mukilteo T-Dock,Whidbey,48,Intermediate,2,Soft Bottom,,0
2211,3/24/2022,8,Puget Sound,Mukilteo T-Dock,Whidbey,48,Deep,3,Artificial Reef,,0
2212,3/24/2022,8,Puget Sound,Mukilteo T-Dock,Whidbey,48,Intermediate,4,Soft Bottom,,0
2213,3/24/2022,5,Puget Sound,Mukilteo T-Dock,Whidbey,48,Shallow,5,Soft Bottom,,0
2214,1/21/2023,4,Puget Sound,Mukilteo T-Dock,Whidbey,48,Intermediate,1,Natural Reef,,0
2215,1/21/2023,9,Puget Sound,Mukilteo T-Dock,Whidbey,48,Shallow,2,Soft Bottom,,0
2216,1/21/2023,17,Puget Sound,Mukilteo T-Dock,Whidbey,48,Intermediate,3,Artificial Reef,,0
2217,1/21/2023,11,Puget Sound,Mukilteo T-Dock,Whidbey,48,Deep,4,Artificial Reef,,0
2218,2/19/2023,33,Puget Sound,Mukilteo T-Dock,Whidbey,47,Intermediate,1,Artificial Reef,,0
2219,2/19/2023,4,Puget Sound,Mukilteo T-Dock,Whidbey,47,Deep,2,Artificial Reef,,0
2220,7/25/2022,33,Puget Sound,Mukilteo T-Dock,Whidbey,54,Intermediate,1,Artificial Reef,,0
2221,8/4/2022,35,Puget Sound,Mukilteo T-Dock,Whidbey,57,Intermediate,1,Artificial Reef,,1
2222,8/4/2022,3,Puget Sound,Mukilteo T-Dock,Whidbey,56,Deep,2,Artificial Reef,,0
2223,8/4/2022,8,Puget Sound,Mukilteo T-Dock,Whidbey,59,Shallow,3,Soft Bottom,,0
2224,9/22/2022,34,Puget Sound,Mukilteo T-Dock,Whidbey,56,Intermediate,1,Artificial Reef,,0
2225,9/22/2022,2,Puget Sound,Mukilteo T-Dock,Whidbey,56,Intermediate,2,Soft Bottom,,0
2226,2/20/2023,6,Puget Sound,Mukilteo T-Dock,Whidbey,45,Intermediate,2,Soft Bottom,,0
2227,2/20/2023,15,Puget Sound,Mukilteo T-Dock,Whidbey,45,Intermediate,1,Artificial Reef,,0
2228,2/20/2023,16,Puget Sound,Mukilteo T-Dock,Whidbey,45,Deep,3,Artificial Reef,,0
2229,4/7/2023,10,Puget Sound,Mukilteo T-Dock,Whidbey,46,Intermediate,1,Artificial Reef,,0
2230,4/7/2023,16,Puget Sound,Mukilteo T-Dock,Whidbey,46,Deep,2,Artificial Reef,,0
2231,4/7/2023,8,Puget Sound,Mukilteo T-Dock,Whidbey,46,Intermediate,3,Artificial Reef,,0
2232,6/16/2023,3,Puget Sound,Mukilteo T-Dock,Whidbey,51,Intermediate,1,Artificial Reef,,0
2233,6/16/2023,13,Puget Sound,Mukilteo T-Dock,Whidbey,51,Deep,2,Artificial Reef,,0
2234,6/16/2023,6,Puget Sound,Mukilteo T-Dock,Whidbey,51,Intermediate,3,Artificial Reef,,0
2235,6/27/2023,14,Puget Sound,Mukilteo T-Dock,Whidbey,51,Intermediate,1,Artificial Reef,,0
2236,6/27/2023,15,Puget Sound,Mukilteo T-Dock,Whidbey,51,Deep,2,Artificial Reef,,0
2237,6/27/2023,18,Puget Sound,Mukilteo T-Dock,Whidbey,51,Intermediate,3,Artificial Reef,,0
2238,7/31/2023,2,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,1,Artificial Reef,,0
2239,7/31/2023,18,Puget Sound,Mukilteo T-Dock,Whidbey,53,Deep,2,Artificial Reef,,0
2240,7/31/2023,8,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,3,Artificial Reef,,0
2241,7/31/2023,10,Puget Sound,Mukilteo T-Dock,Whidbey,53,Shallow,4,Soft Bottom,,0
2242,7/31/2023,2,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,1,Artificial Reef,,0
2243,7/31/2023,18,Puget Sound,Mukilteo T-Dock,Whidbey,53,Deep,2,Artificial Reef,,0
2244,7/31/2023,8,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,3,Artificial Reef,,0
2245,7/31/2023,10,Puget Sound,Mukilteo T-Dock,Whidbey,53,Shallow,4,Soft Bottom,,0
2246,8/1/2023,12,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,1,Artificial Reef,,0
2247,8/1/2023,14,Puget Sound,Mukilteo T-Dock,Whidbey,53,Deep,2,Artificial Reef,,0
2248,8/1/2023,22,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,3,Artificial Reef,,0
2249,8/1/2023,4,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,4,Artificial Reef,,0
2250,8/1/2023,8,Puget Sound,Mukilteo T-Dock,Whidbey,56,Shallow,5,Artificial Reef,,0
2251,9/14/2023,9,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,1,Artificial Reef,,0
2252,9/14/2023,24,Puget Sound,Mukilteo T-Dock,Whidbey,53,Deep,2,Artificial Reef,,0
2253,9/14/2023,17,Puget Sound,Mukilteo T-Dock,Whidbey,53,Intermediate,3,Artificial Reef,,0
2254,11/12/2023,17,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,1,Artificial Reef,,0
2255,11/12/2023,5,Puget Sound,Mukilteo T-Dock,Whidbey,50,Deep,2,Artificial Reef,,0
2256,11/12/2023,10,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,3,Artificial Reef,,0
2257,11/12/2023,17,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,1,Artificial Reef,,0
2258,11/12/2023,5,Puget Sound,Mukilteo T-Dock,Whidbey,50,Deep,2,Artificial Reef,,0
2259,11/12/2023,10,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,3,Artificial Reef,,0
2260,12/8/2023,16,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,1,Artificial Reef,,0
2261,12/8/2023,4,Puget Sound,Mukilteo T-Dock,Whidbey,50,Deep,2,Artificial Reef,,0
2262,12/8/2023,8,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,3,Artificial Reef,,0
2263,12/8/2023,4,Puget Sound,Mukilteo T-Dock,Whidbey,50,Deep,4,Artificial Reef,,0
2264,12/8/2023,7,Puget Sound,Mukilteo T-Dock,Whidbey,50,Intermediate,5,Artificial Reef,,0
